5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 16, 5.08428, 0.000117
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 19, 4.44305, 5.8e-05
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 22, 3.74936, 7.4e-05
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 26, 6.00059, 9.7e-05
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 32, 5.12512, 0.000125
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 38, 12.0709, 0.000157
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 45, 6.4673, 0.000233
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 53, 10.349, 0.00029
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 64, 8.48267, 0.000375
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 76, 0.770689, 0.000482
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 90, 8.68704, 0.00066
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 107, 6.6972, 0.000894
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 128, 6.99139, 0.001087
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 152, 15.2411, 0.001393
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 181, 4.25256, 0.004019
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 215, 6.5401, 0.004927
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 256, 7.77228, 0.006088
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 304, 7.41879, 0.007746
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 362, 17.4657, 0.011254
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 430, 18.7009, 0.010506
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 512, 6.38456, 0.012455
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 608, 21.7851, 0.016895
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 724, 8.56682, 0.023521
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 861, 10.009, 0.032112
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 1024, 15.0743, 0.051908
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 1217, 30.1267, 0.054911
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 1448, 32.4621, 0.091325
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 1722, 26.774, 0.134084
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 2048, 50.2559, 0.16776
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 2435, 37.1636, 0.222145
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 2896, 19.2577, 0.345608
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 3444, 28.0925, 0.510903
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 4096, 41.5433, 0.643422
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 4870, 100.905, 0.825924
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 5792, 28.9433, 1.37975
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 6888, 74.038, 1.92754
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 8192, 105.398, 2.45124
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 9741, 59.7546, 3.45044
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 11585, 144.806, 5.51633
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 13777, 81.4108, 9.08686
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 16384, 83.2001, 10.4924
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 19483, 89.3567, 12.5861
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 23170, 81.6447, 19.9804
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 27554, 221.942, 28.622
5, hpce.aes414.direct_fourier_transform_parfor_inner, 4, 4, 32768, 114.539, 40.2443
