4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 16, 5.08428, 8.9e-05
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 19, 4.44305, 1.9e-05
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 22, 3.74936, 2.5e-05
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 26, 6.00059, 2.8e-05
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 32, 5.12512, 3.9e-05
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 38, 12.0709, 4.8e-05
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 45, 6.4673, 4.7e-05
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 53, 10.349, 6.7e-05
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 64, 8.48267, 8.2e-05
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 76, 0.770689, 0.000122
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 90, 8.68704, 0.000158
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 107, 6.6972, 0.00023
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 128, 6.99139, 0.000329
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 152, 15.2411, 0.00044
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 181, 4.25256, 0.000619
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 215, 6.5401, 0.000864
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 256, 7.77228, 0.00121
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 304, 7.41879, 0.001715
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 362, 17.4657, 0.002972
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 430, 18.7009, 0.004145
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 512, 6.38456, 0.005055
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 608, 21.7851, 0.006832
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 724, 8.56682, 0.009628
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 861, 10.009, 0.014113
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 1024, 15.0743, 0.020246
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 1217, 30.1267, 0.031106
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 1448, 32.4621, 0.043052
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 1722, 26.774, 0.056523
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 2048, 50.2559, 0.081905
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 2435, 37.1636, 0.115707
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 2896, 19.2577, 0.155827
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 3444, 28.0925, 0.224868
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 4096, 41.5433, 0.316408
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 4870, 100.905, 0.454396
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 5792, 28.9433, 0.647847
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 6888, 74.038, 0.90717
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 8192, 105.398, 1.27472
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 9741, 59.7546, 1.80327
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 11585, 144.806, 2.54721
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 13777, 81.4108, 3.59619
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 16384, 83.2001, 5.13284
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 19483, 89.3567, 7.60589
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 23170, 81.6447, 10.416
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 27554, 221.942, 15.4563
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 32768, 114.539, 20.37
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 38967, 242.634, 28.8025
4, hpce.aes414.direct_fourier_transform_parfor_outer, 4, 4, 46340, 151.066, 45.8651
